Date,full,no_pods,hmm_only,no_decay,no_bandit_a,no_bandit_b,no_bandit_c,buy_and_hold,static_40,benchmark_spx
2018-08-20,163941.27671294124,166495.64551758062,154874.12354519946,164237.8444596518,165817.17357945238,161572.2772114452,166662.80210586733,384084.2927564119,141048.42327493394,149898.60650152768
2018-08-21,163435.5351151963,166002.40679086078,154534.9597808826,163710.3180124219,165253.11928657646,161249.55934225017,166157.6115644537,389298.6462793956,140895.069796319,150250.14450253476
2018-08-22,163535.60780900758,166010.34006915422,154646.8538920405,163780.29870616255,165292.5888320732,161432.7936240582,166200.45540290093,398460.3013831601,140975.75797936702,150160.95099279966
2018-08-23,163969.81142145226,166356.17800096353,155004.16050466688,164206.32642053856,165707.8203114209,161850.87898931716,166589.95563433293,402459.06850397785,141153.53784016965,149961.55651889218
2018-08-24,164625.9301443832,167063.4581068068,155609.19723778375,164904.90491247276,166390.9941276499,162498.0438339925,167295.94796173164,408296.00893369096,141583.73869626166,150864.1174272479
2018-08-27,165273.35778908047,167599.539070096,156480.05130028728,165613.20014738754,166996.26020144933,163362.97730757637,167962.91072556423,412391.47807340964,141782.49512570637,152055.1939732989
2018-08-28,164867.8485452558,167071.47791436437,156128.4842525351,165145.53924832976,166555.56809451507,162927.1573688556,167539.34227479,410712.1932757776,141540.13500212488,152128.67936923399
2018-08-29,165298.05775234298,167595.3132175863,156482.8947892948,165601.30940655584,167020.87375796796,163325.91274976174,168011.9962894483,415177.05675156135,141818.11381403013,152947.27376254453
2018-08-30,165206.01083458235,167518.3095552291,156330.8523502041,165483.18708275308,166936.69352839806,163170.45166531127,167914.72840612885,414479.21597849356,141796.93484124437,152328.1371458453
2018-08-31,164651.20172075115,166973.401075032,155732.49478267695,164918.43108217733,166394.05303838386,162540.19839010728,167350.45387158715,416938.5095033269,141568.596250325,152333.34605404842
2018-09-04,164544.39358828298,166883.09396086115,155717.53584867582,164843.1776100304,166265.48163463033,162500.2142488369,167254.61017501907,419887.04701291636,141523.98266319802,152070.98347628964
2018-09-05,165650.80463197865,167917.1375679109,156560.34222446525,165895.65179017285,167427.33812045754,163445.64989719418,168365.4414583441,415385.68910145044,142041.64917823466,151661.6410634173
2018-09-06,166532.58280078153,168663.01538193307,157176.87231411136,166731.64570323966,168348.52397704415,164169.21030614988,169264.02525639875,409998.2181204955,142379.46350252803,151205.16526590145
2018-09-07,165634.9321188746,167994.47278307666,156423.39526205516,165808.81144342653,167434.8249683929,163381.49147411727,168330.86584178143,408770.25458785985,142088.54047592345,150911.3322010821
2018-09-10,165704.25036007122,168102.30681322142,156475.8723566302,165869.9824763759,167572.2410637636,163474.5599111731,168401.26090122559,411736.11717609246,142105.01177696665,151173.70382208432
2018-09-11,166020.5549590452,168457.5396762713,156807.00899725934,166221.72608838457,167854.79387827447,163784.06919559196,168760.5104985924,410244.2687163406,142360.69948125962,151672.14931225765
2018-09-12,165566.09636235135,168067.332429516,156103.2622049497,165943.16561386135,167450.53186449088,163167.6666687679,168354.27251977907,405133.1331962302,142216.83379480545,151708.9191399554
2018-09-13,166805.95023468128,169284.74854793292,157057.75619053218,167208.39153818527,168678.26044761765,164317.46802621346,169565.4119086641,408840.9732975824,142721.7163059726,152606.1626211871
2018-09-14,166375.60501621914,168952.66631853135,156727.350105457,166687.78196626605,168327.9211596506,164032.27805654757,169111.33411937143,413634.14067151403,142558.62490979553,152632.4242000445
2018-09-17,166649.94903384874,169179.01001642644,156962.19374285598,166963.39877669179,168552.0093880783,164236.15797069058,169399.40141797095,411392.7632200805,142684.39030711493,151824.39231503475
2018-09-18,166832.25290873647,169358.96515332168,157133.1993525263,167139.89814820903,168663.464706556,164367.4359525681,169608.20535485467,408762.38232807064,142771.28623777098,152648.1775300616
2018-09-19,167202.91831216303,170105.46036583025,158188.04931280037,167592.07320196042,169024.67722502552,165151.8208424127,170118.77664243273,409956.4768385278,142891.30151670316,152810.84739248836
2018-09-20,167924.532703388,170733.37519239672,158832.50365295997,168323.7344553269,169595.6009442198,165704.52227248184,170884.6102195218,404940.8120260997,143242.5336976173,154049.17488534725
2018-09-21,168063.76152996384,170743.11040120936,158999.91974650515,168523.9697426766,169781.37423156772,165882.91585557934,171076.600461916,402305.26143061137,143414.37055170836,153908.4439314288
2018-09-24,166276.0563195374,168993.8790947213,157446.48702786068,166676.4103562056,167930.00788257946,164167.4594524565,169215.5552998646,403044.115994384,142267.1532582233,153397.1208626422
2018-09-25,165489.31239613664,168320.5090050988,156821.85740853572,165869.57281661202,167104.00830412318,163407.30942049198,168407.59920204288,404955.4791078651,141699.91120715765,153254.83447085752
2018-09-26,164172.59493024764,167006.57929373626,155590.47744208018,164570.11003206033,165773.37261053026,162080.31435167982,167104.83233722707,402210.858317877,140909.14506613175,152796.19733816708
2018-09-27,164022.237469792,166786.50941478863,155503.27804153023,164397.7414474563,165631.4360108318,161991.69403585815,166933.66041809673,402659.91152436833,140872.10116417386,153223.1831189288
2018-09-28,164626.831580101,167483.55264276342,156152.17525654618,164974.99307052928,166478.64519942596,162305.26210620836,167514.8070648507,416389.69317799836,141359.89574936475,153239.0449678668
2018-10-01,166273.83004887277,169142.83218668026,157710.97119703988,166597.26033361902,168285.26128521684,163738.6158819432,169198.0476675798,425495.8807845226,142099.6568924362,153771.40262082088
2018-10-02,166936.63947700505,169799.08560453245,158346.4078490722,167272.74572588978,168893.34472029516,164536.8737453727,169843.262207944,423559.3810711757,142547.6962360788,153681.80216513242
2018-10-03,166310.1166508405,169287.41752957104,157663.10574851086,166694.9138004495,168123.57313333935,163775.18259131553,169318.61710702552,423376.7921398681,142122.59165526502,153766.1213666705
2018-10-04,166106.98656542256,169068.7871645634,157445.8928030311,166524.32528603764,167692.1060898689,163785.85040645069,169124.42741153517,416426.71085429913,142076.94225282973,152564.36475015437
2018-10-05,165417.70471705275,168455.2589154198,156646.3322263829,165722.84144271395,166995.68276216276,162835.5500479115,168394.39524404466,406893.35054482945,141706.37467921033,151710.46553457822
2018-10-08,166460.48671244658,169466.6253196561,157712.47868329284,166798.80461698334,168033.99282563612,163950.65849809066,169422.27219525244,403561.8456426183,142236.80643780465,151710.46553457822
2018-10-09,167643.27898813452,170475.12181652867,158985.07915257727,168126.27850156525,169163.0103041734,165336.02741005467,170574.34644775657,403702.4717545902,142775.27587314774,151489.05980621517
2018-10-10,164786.06689370627,167552.87228691368,156317.62901510426,165191.46889838576,166317.20168525807,162432.71606727882,167560.92685592076,381408.9416427197,141031.49027319206,146692.4782862872
2018-10-11,160642.47870332788,163311.1801252532,152445.95145128766,161043.09615498412,162123.450444857,158382.48542801812,163313.47859390208,367332.4469922152,138655.4072478439,143461.2912435626
2018-10-12,161703.74441220757,163955.83759198655,153050.74176355274,161899.76874368516,163055.25104589417,158996.54830536386,164595.39496590715,378907.47663930187,139355.27167511705,145453.70767450132
2018-10-15,160834.8577583683,163073.9249646279,152571.7751956074,161155.4914638536,162203.01251422684,158444.04806016904,163914.11335733862,367067.3942975628,139049.59801415703,144636.7048920306
2018-10-16,163429.80204772827,165469.18991612585,154798.0938610552,163609.82825101045,164824.12457363872,160669.45652739206,166454.4943668232,380002.3230075728,139989.97617935727,147799.31701999082
2018-10-17,164468.3623525218,166244.90141500757,155760.73531405014,164704.1029871634,165907.80405521207,161472.09629997966,167523.73243317567,378300.26342858,140392.34272758572,147825.70520425594
2018-10-18,164078.27904464846,165671.6088975723,155423.3536257086,164243.94817149072,165464.4522059328,161047.5036487512,167315.2075458433,374128.65583039,140221.7346901912,145690.92099234188
2018-10-19,164341.690935611,165766.8990035677,155770.0433817024,164560.8901255541,165741.8943153646,161453.78583883756,167713.3667535621,363991.9507349496,140357.21312520263,145611.8740017108
2018-10-22,163734.76023859033,165154.80242822433,155182.18929243597,163923.3318313511,165096.64907455962,160895.6526570608,166995.5611684027,365296.8594119587,140129.29396382644,144958.2826276263
2018-10-23,162933.09856111568,164128.6452268851,154552.83062008908,163211.06953530997,164290.9701511478,160258.67213972769,166225.15380609862,354282.7342750574,139822.5704917817,144220.2906628131
2018-10-24,162832.65058608586,163718.24731511233,154730.62039991928,163212.34777630138,164187.2736595037,160310.39892962162,166262.66404937353,332052.8643496435,139700.21279643103,139850.62257769954
2018-10-25,163432.76323533925,164288.91253957595,155235.3260161674,163807.4809562971,164805.9106033032,160964.28419212467,166863.62499334203,341381.3272418907,140009.919291607,142359.6523748187
2018-10-26,161714.92073795205,162773.00948310032,153615.10227809523,162098.80303007568,163034.97590132826,159299.32468002674,165182.73419387647,330005.54573703615,139369.2508685004,139855.91287509335
2018-10-29,162885.50355498874,163520.68447594665,154766.36740910355,163376.3165290185,164294.40216426956,160347.68053055106,166455.50663371535,318466.83978865965,139711.17456765386,139081.1058663653
2018-10-30,165091.6731181838,165969.55677016784,156812.9420923505,165572.3585395022,166493.99737203,162612.76532617174,168708.99890481457,338459.55631993635,140994.6562201765,141142.0700823382
2018-10-31,164716.920176526,166140.1576198422,156274.51075193033,164910.36923395307,166043.84190916092,161922.24639819714,168326.32874245493,346380.5061702361,140853.85692313965,142649.53354226865
2018-11-01,164586.99774801166,166319.86062097063,156077.67097810376,164712.0480366198,165874.37157885378,161836.2579040017,168182.71276592356,353661.1508016921,140975.51011297462,144167.60472671688
2018-11-02,164126.2826170659,165873.31604457358,155538.52607571083,164283.61314566006,165453.15809958996,161320.15755303815,167719.88891962566,349857.8995513628,140877.88198666374,143313.6874246539
2018-11-05,165003.82903184657,166785.13866239332,156364.1510304122,165081.14295375257,166298.65057389648,162172.89427458905,168620.45740033593,348140.29465641786,141378.08791712526,144104.3472390765
2018-11-06,165317.82431408454,167108.25006965612,156673.85715674533,165379.91495927703,166602.15805333413,162484.02942841526,168940.22398472863,347936.11582621804,141538.78041817734,145016.21364489925
2018-11-07,166727.26722501946,168527.7119985412,157984.11891931403,166766.6920609577,168008.3167858702,163820.10635242471,170368.2930136829,352553.7657298349,142181.81653906795,148120.89475558652
2018-11-08,166943.42794790276,168751.82471396404,158192.61729012112,166960.86365364125,168199.12529670412,164004.96670324443,170570.97569789126,345221.9276680211,142302.65387944193,147852.0300858172
2018-11-09,166970.9539932282,168779.42598627676,158377.71766414493,166965.90633014272,168255.3476777663,164146.5187926494,170631.40851262963,345234.35442802374,142463.45208766902,146407.73368109312
2018-11-12,166132.52384921297,167920.55581509633,157794.46355522677,166177.06970306585,167518.0619100326,163383.97656034862,169858.73901837267,327891.8618386493,142019.3641407782,143672.13446362485
2018-11-13,165710.67448112683,167686.95451921172,157268.3497240739,165747.30247080914,167042.30918085243,162991.68883949306,169379.40190369354,337734.95255590294,141942.38902241865,143403.2969235858
2018-11-14,164412.78158202005,166335.15584645167,156105.02499108657,164391.45056679696,165737.06610805952,161785.5672693455,168047.39601078624,333921.90241602575,141294.08734194378,142422.90081921566
2018-11-15,164899.09997349433,167141.86025043693,156355.129079122,164955.6477023316,166186.39003842053,162182.0371611787,168512.1313514562,340260.0389577536,141562.7819453703,143909.32065173518
2018-11-16,165234.6254363616,167331.8721184634,156812.9851603711,165504.05388744283,166669.43250872626,162433.54322176738,168987.69062528247,301395.8526712345,141296.8298872494,144283.5843234271
2018-11-19,166607.4724034792,168671.06271076438,157988.88965787116,166928.3132113456,168061.83744147784,163880.89008018255,170388.7425795402,281933.6244453255,141378.30614864745,141843.08422485532
2018-11-20,164553.83431678632,166569.48264191922,156237.18009248012,164944.3698333778,165993.73436011624,161969.39735889828,168287.24231849972,283959.8477467693,140496.4812866135,139218.120047243
2018-11-21,161830.47547959004,163987.810352073,153434.9887218812,162007.27364524273,163220.30265282732,158904.94962997636,165512.25470551566,277706.02807826886,139523.9091235172,139692.4833802203
2018-11-23,161364.80811043084,163471.87769221741,153149.27793065464,161616.168396711,162757.28387760316,158573.15356977528,165033.46175487136,278183.1278526526,139651.16105468423,138759.5281307696
2018-11-26,162031.29471085625,164173.47573467033,153695.7926423102,162205.75642690915,163368.15423661045,159122.5670246916,165669.7775500563,287321.9658697699,139963.09677551722,140999.7203878497
